CategoryID	CategoryCode	ParentCategoryCode	CategoryName	CategoryOKPD2	AttributeID	AttributeName	AttributeType								
52406	122911A	1229110	Ленты изоляционные полиэтиленовые	22.29.29.190	222144	Марка	Строковый								
52406	122911A	1229110	Ленты изоляционные полиэтиленовые	22.29.29.190	281152	Материал	Строковый								
52406	122911A	1229110	Ленты изоляционные полиэтиленовые	22.29.29.190	222146	Размеры	Строковый								
52406	122911A	1229110	Ленты изоляционные полиэтиленовые	22.29.29.190	222142	Дополнительная информация	Строковый								
52406	122911A	1229110	Ленты изоляционные полиэтиленовые	22.29.29.190	222143	ТУ	Строковый								
52404	122911B	1229110	Мембраны	22.29.29.190	251305	Тип	Строковый								
52404	122911B	1229110	Мембраны	22.29.29.190	251296	Марка	Строковый								
52404	122911B	1229110	Мембраны	22.29.29.190	251304	Обозначение	Строковый								
52404	122911B	1229110	Мембраны	22.29.29.190	251303	Назначение	Строковый								
52404	122911B	1229110	Мембраны	22.29.29.190	251302	Материал	Строковый								
52404	122911B	1229110	Мембраны	22.29.29.190	251301	Размер	Строковый								
52404	122911B	1229110	Мембраны	22.29.29.190	272717	Плотность	Строковый								
52404	122911B	1229110	Мембраны	22.29.29.190	251300	Описание	Строковый								
52404	122911B	1229110	Мембраны	22.29.29.190	251299	Артикул	Строковый								
52404	122911B	1229110	Мембраны	22.29.29.190	251298	Стандарт	Строковый								
52404	122911B	1229110	Мембраны	22.29.29.190	251297	Производитель	Строковый								
52397	1229129	1229120	Веревки полипропиленовые	22.29.29.190	7276	Тип	Строковый								
52397	1229129	1229120	Веревки полипропиленовые	22.29.29.190	283673	Марка	Строковый								
52397	1229129	1229120	Веревки полипропиленовые	22.29.29.190	7277	Длина	Строковый								
52397	1229129	1229120	Веревки полипропиленовые	22.29.29.190	7278	Диаметр	Строковый								
52397	1229129	1229120	Веревки полипропиленовые	22.29.29.190	229931	Разрывная нагрузка	Строковый								
52397	1229129	1229120	Веревки полипропиленовые	22.29.29.190	229932	Дополнительная информация	Строковый								
52395	122912A	1229120	Покрытия ковровые полипропиленовые	22.29.29.190	231935	Тип	Строковый								
52395	122912A	1229120	Покрытия ковровые полипропиленовые	22.29.29.190	231936	Марка	Строковый								
52395	122912A	1229120	Покрытия ковровые полипропиленовые	22.29.29.190	231937	Размеры	Строковый								
52395	122912A	1229120	Покрытия ковровые полипропиленовые	22.29.29.190	231938	Цвет	Строковый								
52395	122912A	1229120	Покрытия ковровые полипропиленовые	22.29.29.190	231939	Дополнительная информация	Строковый								
52394	122912B	1229120	Контейнеры полипропиленовые	22.29.29.190	250606	Тип	Строковый								
52394	122912B	1229120	Контейнеры полипропиленовые	22.29.29.190	250607	Обозначение	Строковый								
52394	122912B	1229120	Контейнеры полипропиленовые	22.29.29.190	233942	Объем	Строковый								
52394	122912B	1229120	Контейнеры полипропиленовые	22.29.29.190	233941	Размеры	Строковый								
52394	122912B	1229120	Контейнеры полипропиленовые	22.29.29.190	233940	Комплектация	Строковый								
52394	122912B	1229120	Контейнеры полипропиленовые	22.29.29.190	233939	Дополнительная информация	Строковый								
52394	122912B	1229120	Контейнеры полипропиленовые	22.29.29.190	250605	Артикул	Строковый								
52394	122912B	1229120	Контейнеры полипропиленовые	22.29.29.190	250604	Стандарт	Строковый								
52394	122912B	1229120	Контейнеры полипропиленовые	22.29.29.190	308353	Производитель	Строковый								
52393	122912C	1229120	Прищепки бельевые полипропиленовые	22.29.29.190	239499	Марка	Строковый								
52393	122912C	1229120	Прищепки бельевые полипропиленовые	22.29.29.190	239498	Материал	Строковый								
52393	122912C	1229120	Прищепки бельевые полипропиленовые	22.29.29.190	304896	Размер	Строковый								
52393	122912C	1229120	Прищепки бельевые полипропиленовые	22.29.29.190	239497	Описание	Строковый								
52393	122912C	1229120	Прищепки бельевые полипропиленовые	22.29.29.190	239496	Количество в упаковке	Числовой								
52393	122912C	1229120	Прищепки бельевые полипропиленовые	22.29.29.190	304897	Артикул	Строковый								
5166	1266010	1266000	Реагенты лизирующие	20.59.52.199	215417	Название	Строковый								
5166	1266010	1266000	Реагенты лизирующие	20.59.52.199	260462	Назначение	Строковый								
5166	1266010	1266000	Реагенты лизирующие	20.59.52.199	215416	Количество в упаковке	Строковый								
5166	1266010	1266000	Реагенты лизирующие	20.59.52.199	220943	Объем	Строковый								
5166	1266010	1266000	Реагенты лизирующие	20.59.52.199	215415	Описание	Строковый								
5166	1266010	1266000	Реагенты лизирующие	20.59.52.199	260461	Артикул	Строковый								
5166	1266010	1266000	Реагенты лизирующие	20.59.52.199	262193	Регистрационное удостоверение	Строковый								
5166	1266010	1266000	Реагенты лизирующие	20.59.52.199	262195	Производитель	Строковый								
5166	1266010	1266000	Реагенты лизирующие	20.59.52.199	262194	Страна производителя	Строковый								
5174	1266014	1266000	Альфа-амилаза	20.59.52.199	215800	Каталожный номер	Строковый								
5174	1266014	1266000	Альфа-амилаза	20.59.52.199	215799	Фасовка	Строковый								
5174	1266014	1266000	Альфа-амилаза	20.59.52.199	215798	Описание	Строковый								
5173	1266016	1266000	Щелочная фосфатаза	20.59.52.199	215807	Каталожный номер	Строковый								
5173	1266016	1266000	Щелочная фосфатаза	20.59.52.199	215806	Фасовка	Строковый								
5173	1266016	1266000	Щелочная фосфатаза	20.59.52.199	215805	Описание	Строковый								
5169	1266017	1266000	Материалы контрольные	20.59.52.199	219034	Название	Строковый								
5169	1266017	1266000	Материалы контрольные	20.59.52.199	260895	Назначение	Строковый								
5169	1266017	1266000	Материалы контрольные	20.59.52.199	219033	Упаковка	Строковый								
5169	1266017	1266000	Материалы контрольные	20.59.52.199	304658	Уровни	Строковый								
5169	1266017	1266000	Материалы контрольные	20.59.52.199	219032	Описание	Строковый								
5169	1266017	1266000	Материалы контрольные	20.59.52.199	260894	Артикул	Строковый								
5169	1266017	1266000	Материалы контрольные	20.59.52.199	260893	Производитель	Строковый								
5171	1266020	1266000	Стрипы микролуночные	20.59.52.199	232526	Тип	Строковый								
5171	1266020	1266000	Стрипы микролуночные	20.59.52.199	232525	Материал	Строковый								
5171	1266020	1266000	Стрипы микролуночные	20.59.52.199	232524	Количество лунок в стрипе	Строковый								
5171	1266020	1266000	Стрипы микролуночные	20.59.52.199	232523	Объем лунки	Строковый								
5171	1266020	1266000	Стрипы микролуночные	20.59.52.199	232528	Количество стрипов в упаковке	Строковый								
5171	1266020	1266000	Стрипы микролуночные	20.59.52.199	232527	Описание	Строковый								
33309	1349857	1349850	Изделия конструкционные прочие	23.99.19.190	17721	Название	Строковый								
33309	1349857	1349850	Изделия конструкционные прочие	23.99.19.190	17722	Материал	Строковый								
33309	1349857	1349850	Изделия конструкционные прочие	23.99.19.190	17723	Описание	Строковый								
2714	1351300	1351000	Провода неизолированные контактные (Не использовать)	27.32.14.190	17730	Обозначение	Строковый								
2714	1351300	1351000	Провода неизолированные контактные (Не использовать)	27.32.14.190	17731	Количество основных жил	Числовой								
2714	1351300	1351000	Провода неизолированные контактные (Не использовать)	27.32.14.190	17732	"Сечение основных жил; мм2"	Числовой								
2714	1351300	1351000	Провода неизолированные контактные (Не использовать)	27.32.14.190	17733	"Рабочее напряжение; кВ"	Строковый								
2714	1351300	1351000	Провода неизолированные контактные (Не использовать)	27.32.14.190	17734	Материал изоляции	Строковый								
2714	1351300	1351000	Провода неизолированные контактные (Не использовать)	27.32.14.190	17735	Материал жил	Строковый								
2713	1351700	1351000	Провода неизолированные гибкие (Не использовать)	27.32.14.190	17736	Обозначение	Строковый								
2713	1351700	1351000	Провода неизолированные гибкие (Не использовать)	27.32.14.190	17737	Количество основных жил	Числовой								
2713	1351700	1351000	Провода неизолированные гибкие (Не использовать)	27.32.14.190	17738	"Сечение основных жил; мм2"	Строковый								
2713	1351700	1351000	Провода неизолированные гибкие (Не использовать)	27.32.14.190	17739	"Рабочее напряжение; кВ"	Строковый								
2713	1351700	1351000	Провода неизолированные гибкие (Не использовать)	27.32.14.190	17740	Материал изоляции	Строковый								
2713	1351700	1351000	Провода неизолированные гибкие (Не использовать)	27.32.14.190	17741	Материал жил	Строковый								
2713	1351700	1351000	Провода неизолированные гибкие (Не использовать)	27.32.14.190	258143	Описание	Строковый								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	299183	Тип	Строковый								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	17749	Марка	Строковый								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	299182	Размер	Строковый								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	17750	Количество основных жил	Числовой								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	17751	Сечение основных жил	Числовой								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	17752	Рабочее напряжение	Числовой								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	17753	Материал изоляции	Строковый								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	303816	Наружный диаметр	Строковый								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	299233	Материал оболочки	Строковый								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	17754	Материал жил	Строковый								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	299234	Конструкция жилы	Строковый								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	17755	Описание	Строковый								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	253784	Стандарт	Строковый								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	294434	ТУ	Строковый								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	299210	Производитель	Строковый								
2729	1352200	1352000	Кабели силовые с алюминиевой жилой	27.32.13.112	301946	Страна производителя	Строковый								
48467	1366122	1366120	Установки фильтрующие (ситогидроциклонные, пескоотделители и сита)	28.99.39.190	280513	Коэффициент перегрузки	Строковый								
48467	1366122	1366120	Установки фильтрующие (ситогидроциклонные, пескоотделители и сита)	28.99.39.190	280512	Масса	Строковый								
48467	1366122	1366120	Установки фильтрующие (ситогидроциклонные, пескоотделители и сита)	28.99.39.190	280511	Габариты	Строковый								
48467	1366122	1366120	Установки фильтрующие (ситогидроциклонные, пескоотделители и сита)	28.99.39.190	280516	Комплектация	Строковый								
48467	1366122	1366120	Установки фильтрующие (ситогидроциклонные, пескоотделители и сита)	28.99.39.190	280510	Стандарт	Строковый								
48467	1366122	1366120	Установки фильтрующие (ситогидроциклонные, пескоотделители и сита)	28.99.39.190	280509	ТУ	Строковый								
48467	1366122	1366120	Установки фильтрующие (ситогидроциклонные, пескоотделители и сита)	28.99.39.190	280508	Производитель	Строковый								
48467	1366122	1366120	Установки фильтрующие (ситогидроциклонные, пескоотделители и сита)	28.99.39.190	280507	Страна производителя	Строковый								
48467	1366122	1366120	Установки фильтрующие (ситогидроциклонные, пескоотделители и сита)	28.99.39.190	280506	ОГРН	Числовой								
48468	1366124	1366120	Дегазаторы	28.99.39.190	240896	Тип	Строковый								
48468	1366124	1366120	Дегазаторы	28.99.39.190	240895	Марка	Строковый								
48468	1366124	1366120	Дегазаторы	28.99.39.190	280498	Обозначение	Строковый								
48468	1366124	1366120	Дегазаторы	28.99.39.190	240897	Назначение	Строковый								
48468	1366124	1366120	Дегазаторы	28.99.39.190	280505	Производительность	Строковый								
48468	1366124	1366120	Дегазаторы	28.99.39.190	280504	Мощность	Строковый								
48468	1366124	1366120	Дегазаторы	28.99.39.190	288787	Масса	Строковый								
48468	1366124	1366120	Дегазаторы	28.99.39.190	288786	Габариты	Строковый								
48468	1366124	1366120	Дегазаторы	28.99.39.190	240894	Описание	Строковый								
48468	1366124	1366120	Дегазаторы	28.99.39.190	280503	Стандарт	Строковый								
48468	1366124	1366120	Дегазаторы	28.99.39.190	280502	ТУ	Строковый								
48468	1366124	1366120	Дегазаторы	28.99.39.190	288785	ОПК	Строковый								
48468	1366124	1366120	Дегазаторы	28.99.39.190	280501	Производитель	Строковый								
48468	1366124	1366120	Дегазаторы	28.99.39.190	280500	Страна производителя	Строковый								
48468	1366124	1366120	Дегазаторы	28.99.39.190	280499	ОГРН	Числовой								
48460	1366126	1366120	Установки для очистки и регенерации утяжелителей промывочных растворов	28.99.39.190	240893	Наименование	Строковый								
48460	1366126	1366120	Установки для очистки и регенерации утяжелителей промывочных растворов	28.99.39.190	240892	Тип	Строковый								
48460	1366126	1366120	Установки для очистки и регенерации утяжелителей промывочных растворов	28.99.39.190	240891	Марка	Строковый								
48460	1366126	1366120	Установки для очистки и регенерации утяжелителей промывочных растворов	28.99.39.190	240890	Назначение	Строковый								
48460	1366126	1366120	Установки для очистки и регенерации утяжелителей промывочных растворов	28.99.39.190	240889	Описание	Строковый								
48461	1366127	1366120	Смесители и перемешивающие устройства	28.99.39.190	240886	Наименование	Строковый								
48461	1366127	1366120	Смесители и перемешивающие устройства	28.99.39.190	240885	Тип	Строковый								
48461	1366127	1366120	Смесители и перемешивающие устройства	28.99.39.190	240887	Марка	Строковый								
48461	1366127	1366120	Смесители и перемешивающие устройства	28.99.39.190	240884	Назначение	Строковый								
48461	1366127	1366120	Смесители и перемешивающие устройства	28.99.39.190	306551	Объем	Строковый								
48461	1366127	1366120	Смесители и перемешивающие устройства	28.99.39.190	240888	Мощность	Строковый								
48461	1366127	1366120	Смесители и перемешивающие устройства	28.99.39.190	240883	Давление	Строковый								
48461	1366127	1366120	Смесители и перемешивающие устройства	28.99.39.190	306550	Материал	Строковый								
48461	1366127	1366120	Смесители и перемешивающие устройства	28.99.39.190	240882	Описание	Строковый								
48465	1366128	1366120	Элементы обвязки всасывающих линий буровых установок	28.99.39.190	18924	Марка	Строковый								
48465	1366128	1366120	Элементы обвязки всасывающих линий буровых установок	28.99.39.190	18925	Обозначение	Строковый								
48465	1366128	1366120	Элементы обвязки всасывающих линий буровых установок	28.99.39.190	18926	Применение	Строковый								
48459	136612A	1366120	Устройства дроссельно-запорные	28.99.39.190	200140	Марка	Строковый								
48459	136612A	1366120	Устройства дроссельно-запорные	28.99.39.190	200139	Тип	Строковый								
48459	136612A	1366120	Устройства дроссельно-запорные	28.99.39.190	200138	Назначение	Строковый								
48446	136615B	1366150	Пневмоклапаны регулировочные	28.99.39.190	200548	Марка	Строковый								
48448	136615C	1366150	Пневмоклапаны крановые	28.99.39.190	200311	Обозначение	Строковый								
48448	136615C	1366150	Пневмоклапаны крановые	28.99.39.190	200310	Применение	Строковый								
48449	136615D	1366150	Пневмоклапаны регулирующие гидравлические	28.99.39.190	200312	Обозначение	Строковый								
48447	136615E	1366150	Поршни	28.99.39.190	219373	Обозначение	Строковый								
48447	136615E	1366150	Поршни	28.99.39.190	307384	Размер	Строковый								
48447	136615E	1366150	Поршни	28.99.39.190	219372	Назначение	Строковый								
48447	136615E	1366150	Поршни	28.99.39.190	219371	Описание	Строковый								
48440	136615F	1366150	Штоки поршней	28.99.39.190	250237	Назначение	Строковый								
48440	136615F	1366150	Штоки поршней	28.99.39.190	219382	Марка	Строковый								
48440	136615F	1366150	Штоки поршней	28.99.39.190	250236	Обозначение	Строковый								
48440	136615F	1366150	Штоки поршней	28.99.39.190	274914	Наружный диаметр	Строковый								
48440	136615F	1366150	Штоки поршней	28.99.39.190	274913	Длинновой размер	Строковый								
48440	136615F	1366150	Штоки поршней	28.99.39.190	274912	Масса	Числовой								
48440	136615F	1366150	Штоки поршней	28.99.39.190	219381	Описание	Строковый								
48440	136615F	1366150	Штоки поршней	28.99.39.190	250235	Стандарт	Строковый								
48440	136615F	1366150	Штоки поршней	28.99.39.190	274915	ТУ	Строковый								
48440	136615F	1366150	Штоки поршней	28.99.39.190	274911	Производитель	Строковый								
48440	136615F	1366150	Штоки поршней	28.99.39.190	274910	ОГРН	Строковый								
48440	136615F	1366150	Штоки поршней	28.99.39.190	274909	Страна производителя	Строковый								
48429	1366185	1366180	Клапан для бурового насоса в сборе	28.99.39.190	200037	Тип	Строковый								
48429	1366185	1366180	Клапан для бурового насоса в сборе	28.99.39.190	200036	Обозначение	Строковый								
48429	1366185	1366180	Клапан для бурового насоса в сборе	28.99.39.190	200035	Назначение	Строковый								
48429	1366185	1366180	Клапан для бурового насоса в сборе	28.99.39.190	200034	Описание	Строковый								
48418	1366186	1366180	Крышка бурового клапана	28.99.39.190	200041	Тип	Строковый								
48418	1366186	1366180	Крышка бурового клапана	28.99.39.190	200040	Обозначение	Строковый								
48418	1366186	1366180	Крышка бурового клапана	28.99.39.190	200039	Назначение	Строковый								
48418	1366186	1366180	Крышка бурового клапана	28.99.39.190	200038	Описание	Строковый								
48419	1366187	1366180	Седло бурового клапана	28.99.39.190	200045	Тип	Строковый								
48419	1366187	1366180	Седло бурового клапана	28.99.39.190	200044	Обозначение	Строковый								
48419	1366187	1366180	Седло бурового клапана	28.99.39.190	200043	Назначение	Строковый								
48419	1366187	1366180	Седло бурового клапана	28.99.39.190	274907	Длинновой размер	Строковый								
48419	1366187	1366180	Седло бурового клапана	28.99.39.190	274906	Наружный диаметр	Строковый								
48419	1366187	1366180	Седло бурового клапана	28.99.39.190	274905	Масса	Строковый								
48419	1366187	1366180	Седло бурового клапана	28.99.39.190	200042	Описание	Строковый								
48419	1366187	1366180	Седло бурового клапана	28.99.39.190	274904	ТУ	Строковый								
48419	1366187	1366180	Седло бурового клапана	28.99.39.190	274903	Производитель	Строковый								
48419	1366187	1366180	Седло бурового клапана	28.99.39.190	274902	ОГРН	Строковый								
48419	1366187	1366180	Седло бурового клапана	28.99.39.190	274901	Страна производителя	Строковый								
48422	136618A	1366180	Уплотнения бурового насоса	28.99.39.190	200057	Тип	Строковый								
48422	136618A	1366180	Уплотнения бурового насоса	28.99.39.190	200056	Обозначение	Строковый								
48422	136618A	1366180	Уплотнения бурового насоса	28.99.39.190	200055	Назначение	Строковый								
48422	136618A	1366180	Уплотнения бурового насоса	28.99.39.190	200054	Описание	Строковый								
48428	136618C	1366180	Направляющие бурового клапана	28.99.39.190	200148	Тип	Строковый								
48428	136618C	1366180	Направляющие бурового клапана	28.99.39.190	200147	Обозначение	Строковый								
48428	136618C	1366180	Направляющие бурового клапана	28.99.39.190	200146	Назначение	Строковый								
48428	136618C	1366180	Направляющие бурового клапана	28.99.39.190	200145	Описание	Строковый								
48427	136618D	1366180	Задвижки буровые	28.99.39.190	212392	Обозначение	Строковый								
48427	136618D	1366180	Задвижки буровые	28.99.39.190	212391	Рабочее давление	Строковый								
48427	136618D	1366180	Задвижки буровые	28.99.39.190	212390	Описание	Строковый								
48407	1366191	1366190	Оборудование противовыбросовое (установки превентерные)	28.99.39.190	248128	Наименование	Строковый								
48407	1366191	1366190	Оборудование противовыбросовое (установки превентерные)	28.99.39.190	248127	Марка	Строковый								
48407	1366191	1366190	Оборудование противовыбросовое (установки превентерные)	28.99.39.190	248129	Описание	Строковый								
48409	1366195	1366190	Манифольды противовыбросового оборудования (обвязки)	28.99.39.190	243915	Тип	Строковый								
48409	1366195	1366190	Манифольды противовыбросового оборудования (обвязки)	28.99.39.190	226641	Обозначение	Строковый								
48409	1366195	1366190	Манифольды противовыбросового оборудования (обвязки)	28.99.39.190	226642	Назначение	Строковый								
48409	1366195	1366190	Манифольды противовыбросового оборудования (обвязки)	28.99.39.190	226643	Давление	Числовой								
48409	1366195	1366190	Манифольды противовыбросового оборудования (обвязки)	28.99.39.190	226644	Температура скважинной среды	Строковый								
48409	1366195	1366190	Манифольды противовыбросового оборудования (обвязки)	28.99.39.190	226646	Дополнительная информация	Строковый								
48413	1366199	1366190	Комплексы устьевого бурового подводного оборудования	28.99.39.190	18955	Назначение	Строковый								
48413	1366199	1366190	Комплексы устьевого бурового подводного оборудования	28.99.39.190	18956	Марка	Строковый								
48413	1366199	1366190	Комплексы устьевого бурового подводного оборудования	28.99.39.190	18957	Комплектация	Строковый								
48414	136619A	1366190	ЗИП к оборудованию противовыбросовому	28.99.39.190	232313	Название	Строковый								
48414	136619A	1366190	ЗИП к оборудованию противовыбросовому	28.99.39.190	301869	Артикул	Строковый								
48414	136619A	1366190	ЗИП к оборудованию противовыбросовому	28.99.39.190	301868	Размер	Строковый								
48414	136619A	1366190	ЗИП к оборудованию противовыбросовому	28.99.39.190	301924	Рабочая температура	Строковый								
48414	136619A	1366190	ЗИП к оборудованию противовыбросовому	28.99.39.190	232316	Назначение	Строковый								
48414	136619A	1366190	ЗИП к оборудованию противовыбросовому	28.99.39.190	232314	Описание	Строковый								
48414	136619A	1366190	ЗИП к оборудованию противовыбросовому	28.99.39.190	301867	Производитель	Строковый								
48414	136619A	1366190	ЗИП к оборудованию противовыбросовому	28.99.39.190	232315	Стандарт	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	210618	Тип	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	20118	Тип соединения	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	211631	Назначение	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	211608	Серия	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	204530	Марка стали	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	211607	Материал корпуса	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	210541	Обозначение	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	20114	Условный проход	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	20117	Номинальное давление	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	211630	Температура рабочая	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	307010	Климатическое исполнение	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	275151	Габаритные размеры	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	275150	Рабочая среда	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	211606	Максимальная температура	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	309677	Комплектация	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	211498	Диаметр	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	275148	Масса	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	275153	Крутящий момент на шестерне привода 	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	227104	Резьба	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	211632	Тип управления	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	310243	Герметичность затвора	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	204664	Описание	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	276634	Артикул	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	249294	Производитель	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	211497	Стандарт	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	271130	ТУ	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	275149	ОГРН	Строковый								
48097	1374221	1374220	Краны шаровые	28.14.13.130	275152	Страна производителя	Строковый								
2738	1356200	1356000	Кабели антивибрационные (Не использовать)	27.32.13.143	283992	Тип	Строковый								
2738	1356200	1356000	Кабели антивибрационные (Не использовать)	27.32.13.143	283991	Производитель	Строковый								
2738	1356200	1356000	Кабели антивибрационные (Не использовать)	27.32.13.143	283990	ОГРН	Строковый								
2738	1356200	1356000	Кабели антивибрационные (Не использовать)	27.32.13.143	283989	Страна производителя	Строковый								
2738	1356200	1356000	Кабели антивибрационные (Не использовать)	27.32.13.143	283988	Функции	Строковый								
2738	1356200	1356000	Кабели антивибрационные (Не использовать)	27.32.13.143	283987	Стандарт	Строковый								
2736	1356300	1356000	Кабели контрольные	27.32.13.143	231413	Тип	Строковый								
2736	1356300	1356000	Кабели контрольные	27.32.13.143	206563	Марка	Строковый								
2736	1356300	1356000	Кабели контрольные	27.32.13.143	223375	Количество жил x сечение жил	Строковый								
2736	1356300	1356000	Кабели контрольные	27.32.13.143	247988	Рабочее напряжение	Числовой								
2736	1356300	1356000	Кабели контрольные	27.32.13.143	231412	Стандарт	Строковый								
2736	1356300	1356000	Кабели контрольные	27.32.13.143	206562	Описание	Строковый								
2736	1356300	1356000	Кабели контрольные	27.32.13.143	266749	ТУ	Строковый								
2736	1356300	1356000	Кабели контрольные	27.32.13.143	276097	Производитель	Строковый								
2736	1356300	1356000	Кабели контрольные	27.32.13.143	276096	ОГРН	Строковый								
2736	1356300	1356000	Кабели контрольные	27.32.13.143	276095	Страна производителя	Строковый								
32863	1344851	1344850	Оборудование для сварки и пайки	28.99.39.190	228960	Модель	Строковый								
32863	1344851	1344850	Оборудование для сварки и пайки	28.99.39.190	228959	Описание	Строковый								
32862	1344858	1344850	Наборы для пайки	28.99.39.190	228964	Модель	Строковый								
32862	1344858	1344850	Наборы для пайки	28.99.39.190	240072	Назначение	Строковый								
32862	1344858	1344850	Наборы для пайки	28.99.39.190	228963	Описание	Строковый								
32862	1344858	1344850	Наборы для пайки	28.99.39.190	240071	Минимальная партия	Строковый								
32862	1344858	1344850	Наборы для пайки	28.99.39.190	240070	Код поставщика	Строковый								
2677	1359002	1359000	Ленты для электромонтажных работ	28.99.39.190	216633	Тип	Строковый								
2677	1359002	1359000	Ленты для электромонтажных работ	28.99.39.190	216632	Марка	Строковый								
2677	1359002	1359000	Ленты для электромонтажных работ	28.99.39.190	216631	Упаковка	Строковый								
2677	1359002	1359000	Ленты для электромонтажных работ	28.99.39.190	240687	Толщина	Строковый								
2677	1359002	1359000	Ленты для электромонтажных работ	28.99.39.190	216630	Ширина	Строковый								
2677	1359002	1359000	Ленты для электромонтажных работ	28.99.39.190	240686	Длина	Строковый								
2677	1359002	1359000	Ленты для электромонтажных работ	28.99.39.190	309780	Цвет	Строковый								
2677	1359002	1359000	Ленты для электромонтажных работ	28.99.39.190	223040	Дополнительная информация	Строковый								
2677	1359002	1359000	Ленты для электромонтажных работ	28.99.39.190	274207	Стандарт	Строковый								
2677	1359002	1359000	Ленты для электромонтажных работ	28.99.39.190	274206	Производитель	Строковый								
2677	1359002	1359000	Ленты для электромонтажных работ	28.99.39.190	302827	ТУ	Строковый								
2677	1359002	1359000	Ленты для электромонтажных работ	28.99.39.190	310605	Артикул	Строковый								
2692	1359003	1359000	Устройства проверки кабельных удлинителей	28.99.39.190	217594	Описание	Строковый								
2691	1359004	1359000	Приспособления для ремонта бронепокрова	28.99.39.190	217623	Описание	Строковый								
2690	1359005	1359000	Устройства для стыковки проводов	28.99.39.190	242867	Тип устройства	Строковый								
2690	1359005	1359000	Устройства для стыковки проводов	28.99.39.190	217625	Тип проводов	Строковый								
2690	1359005	1359000	Устройства для стыковки проводов	28.99.39.190	217626	Марка	Строковый								
2690	1359005	1359000	Устройства для стыковки проводов	28.99.39.190	217624	Описание	Строковый								
2689	1359006	1359000	Ленты для кабельной промышленности	28.99.39.190	263499	Обозначение	Строковый								
2689	1359006	1359000	Ленты для кабельной промышленности	28.99.39.190	217637	Материал	Строковый								
2689	1359006	1359000	Ленты для кабельной промышленности	28.99.39.190	217641	Назначение	Строковый								
2689	1359006	1359000	Ленты для кабельной промышленности	28.99.39.190	217635	Ширина	Строковый								
2689	1359006	1359000	Ленты для кабельной промышленности	28.99.39.190	217634	Длина	Строковый								
2689	1359006	1359000	Ленты для кабельной промышленности	28.99.39.190	217633	Описание	Строковый								
2689	1359006	1359000	Ленты для кабельной промышленности	28.99.39.190	263498	Артикул	Строковый								
2688	1359007	1359000	Бронеленты	28.99.39.190	217647	Назначение	Строковый								
2688	1359007	1359000	Бронеленты	28.99.39.190	217646	Длина	Строковый								
2688	1359007	1359000	Бронеленты	28.99.39.190	217645	Описание	Строковый								
